"user_id";"test";"purchase";"impressions"
9720;1;0;2
9721;1;0;2
9722;1;0;5
9723;1;0;1
9724;1;0;2
9725;1;0;1
9726;1;0;25
9727;1;0;12
9728;1;0;1
9729;1;0;1
9730;1;0;1
9731;1;0;1
9732;1;0;1
9733;0;0;1
9734;1;0;2
9735;1;0;1
9736;0;0;2
9737;1;0;19
9738;1;0;31
9739;1;0;1
9740;1;1;16
9741;1;0;1
9742;0;0;8
9743;1;0;1
9744;1;0;1
9745;1;0;7
9746;1;0;2
9747;1;0;1
9748;1;0;7
9749;1;0;1
9750;1;0;3
9751;1;0;2
9752;1;0;1
9753;1;0;1
9754;0;0;2
9755;1;0;1
9756;1;0;6
9757;1;0;4
9758;1;0;4
9759;1;0;1
9760;1;0;1
9761;1;0;1
9762;1;0;1
9763;1;0;1
9764;1;0;1
9765;1;0;2
9766;1;0;1
9767;1;0;3
9768;1;0;22
9769;1;0;1
9770;1;0;1
9771;1;0;1
9772;0;0;3
9773;1;0;1
9774;1;0;3
9775;0;0;1
9776;1;0;1
9777;1;0;3
9778;1;0;1
9779;1;0;1
9780;1;0;5
9781;1;0;3
9782;1;0;1
9783;1;0;2
9784;1;0;1
9785;1;0;1
9786;1;0;5
9787;1;0;1
9788;1;1;1
9789;1;0;1
9790;1;0;3
9791;1;1;1
9792;1;0;6
9793;1;0;26
9794;1;0;1
9795;1;0;1
9796;1;0;1
9797;1;0;1
9798;1;0;1
9799;1;0;2
9800;1;0;1
9801;1;0;2
9802;1;0;4
9803;1;0;1
9804;1;0;1
9805;1;0;1
9806;1;0;1
9807;1;0;2
9808;1;0;1
9809;1;0;1
9810;0;0;2
9811;1;0;2
9812;0;0;2
9813;1;0;1
9814;1;0;2
9815;1;0;1
9816;1;0;2
9817;1;0;1
9818;1;0;1
9819;1;0;5
9820;1;0;1
9821;1;0;1
9822;1;0;1
9823;1;0;2
9824;1;0;2
9825;1;0;1
9826;1;0;1
9827;1;0;27
9828;1;0;1
9829;1;0;1
9830;1;0;1
9831;1;0;2
9832;0;0;1
9833;1;0;1
9834;1;0;1
9835;1;0;1
9836;1;0;1
9837;1;0;1
9838;1;0;1
9839;1;0;5
9840;1;0;35
9841;1;0;1
9842;1;0;4
9843;1;0;1
9844;1;0;17
9845;1;1;45
9846;0;0;1
9847;1;0;1
9848;1;0;1
9849;1;0;1
9850;1;0;1
9851;1;0;5
9852;1;0;1
9853;1;0;1
9854;0;0;1
9855;1;0;1
9856;1;0;1
9857;1;0;4
9858;1;0;1
9859;1;0;10
9860;1;0;1
9861;1;0;1
9862;1;0;19
9863;1;0;1
9864;1;0;1
9865;1;0;1
9866;1;0;1
9867;0;0;5
9868;1;0;1
9869;1;0;2
9870;1;0;6
9871;1;0;3
9872;1;0;1
9873;1;0;1
9874;1;0;1
9875;1;0;1
9876;1;0;1
9877;1;0;1
9878;1;0;1
9879;1;0;1
9880;1;0;1
9881;1;0;1
9882;1;1;7
9883;1;0;1
9884;1;0;2
9885;1;0;1
9886;1;0;1
9887;1;0;1
9888;1;1;1
9889;1;0;1
9890;1;0;1
9891;1;0;1
9892;1;0;1
9893;1;0;1
9894;0;0;4
9895;1;0;16
9896;1;0;1
9897;1;0;1
9898;1;0;1
9899;1;0;1
9900;1;0;2
9901;1;0;4
9902;1;0;1
9903;1;0;1
9904;1;0;1
9905;1;0;32
9906;1;0;1
9907;1;0;1
9908;1;0;1
9909;1;0;1
9910;0;0;1
9911;0;0;1
9912;0;0;1
9913;1;0;2
9914;1;0;1
9915;1;0;1
9916;1;0;2
9917;0;0;1
9918;1;0;1
9919;1;0;8
9920;1;0;3
9921;1;0;1
9922;1;0;1
9923;1;0;1
9924;1;0;1
9925;1;0;1
9926;1;0;1
9927;0;0;1
9928;1;0;1
9929;1;0;1
9930;1;0;1
9931;1;0;3
9932;1;0;1
9933;1;0;1
9934;1;0;1
9935;1;0;5
9936;1;0;1
9937;1;0;1
9938;1;0;1
9939;1;0;1
9940;1;0;2
9941;1;0;1
9942;1;0;1
9943;1;0;1
9944;1;0;2
9945;1;0;1
9946;1;0;1
9947;1;0;1
9948;1;0;1
9949;1;0;1
9950;1;0;1
9951;0;0;8
9952;1;0;1
9953;0;0;1
9954;0;0;14
9955;1;0;1
9956;1;0;2
9957;1;0;1
9958;1;0;5
9959;1;0;1
9960;1;0;10
9961;1;0;1
9962;1;0;9
9963;1;0;2
9964;1;0;1
9965;1;0;1
9966;1;0;2
9967;1;0;2
9968;0;0;1
9969;1;0;2
9970;0;0;1
9971;1;0;1
9972;1;0;3
9973;0;0;1
9974;1;0;1
9975;1;0;1
9976;1;0;1
9977;1;0;1
9978;1;0;1
9979;0;0;1
9980;1;0;1
9981;1;1;1
9982;1;0;1
9983;1;0;1
9984;1;0;1
9985;1;0;1
9986;1;0;1
9987;1;0;2
9988;1;0;1
9989;1;0;2
9990;0;0;1
9991;1;0;1
9992;1;0;1
9993;1;0;4
9994;1;0;3
9995;1;0;8
9996;1;0;1
9997;1;0;1
9998;1;0;1
9999;1;0;3
10000;1;0;1
10001;1;1;2
10002;1;0;2
10003;1;0;2
10004;0;0;1
10005;1;0;1
10006;1;0;4
10007;1;0;1
10008;1;0;1
10009;1;0;1
10010;1;0;1
10011;1;0;1
10012;1;0;2
10013;1;0;1
10014;1;0;4
10015;1;0;1
10016;1;0;1
10017;1;0;1
10018;1;0;3
10019;1;0;5
10020;1;0;1
10021;1;0;1
10022;1;0;1
10023;1;0;3
10024;0;0;7
10025;1;0;7
10026;1;0;2
10027;1;0;2
10028;1;0;1
10029;1;0;1
10030;1;0;1
10031;1;0;1
10032;1;0;2
10033;1;0;1
10034;1;0;1
10035;1;0;3
10036;1;0;1
10037;1;0;2
10038;1;0;1
10039;1;0;3
10040;0;0;1
10041;1;0;1
10042;1;0;1
10043;1;0;4
10044;1;0;2
10045;0;0;1
10046;1;0;1
10047;1;0;1
10048;1;0;8
10049;1;0;9
10050;0;0;1
10051;1;0;2
10052;1;0;1
10053;1;0;1
10054;1;0;2
10055;0;0;1
10056;1;0;2
10057;1;0;1
10058;1;0;1
10059;1;0;1
10060;1;0;13
10061;0;0;1
10062;1;0;1
10063;0;0;6
10064;1;0;10
10065;1;0;1
10066;1;0;3
10067;1;0;1
10068;1;0;1
10069;1;0;1
10070;1;0;2
10071;1;0;1
10072;1;0;1
10073;1;0;1
10074;1;0;1
10075;1;0;1
10076;1;0;3
10077;1;0;2
10078;1;0;1
10079;1;0;1
10080;1;0;1
10081;1;0;3
10082;1;0;1
10083;1;0;1
10084;1;0;1
10085;1;0;2
10086;1;0;1
10087;1;0;7
10088;1;0;1
10089;1;0;1
10090;1;0;2
10091;1;0;1
10092;1;0;1
10093;1;0;1
10094;1;1;1
10095;1;0;1
10096;0;0;5
10097;1;0;1
10098;1;0;1
10099;0;0;5
10100;1;0;1
10101;1;0;2
10102;0;0;6
10103;1;0;5
10104;1;0;1
10105;1;0;3
10106;1;0;1
10107;1;0;1
10108;1;0;1
10109;0;0;1
10110;1;0;1
10111;1;0;1
10112;1;0;1
10113;1;0;2
10114;1;0;1
10115;1;0;2
10116;1;0;2
10117;1;1;1
10118;1;0;1
10119;1;0;3
10120;1;1;1
10121;1;0;2
10122;1;0;2
10123;0;0;1
10124;1;0;1
10125;1;0;1
10126;1;0;1
10127;1;0;1
10128;1;0;10
10129;1;0;1
10130;1;0;1
10131;1;0;1
10132;1;0;1
10133;0;0;1
10134;1;0;18
10135;1;0;1
10136;1;0;1
10137;1;0;2
10138;1;0;2
10139;1;0;1
10140;1;0;2
10141;1;0;1
10142;1;0;2
10143;1;0;1
10144;1;0;1
10145;1;0;2
10146;0;0;1
10147;1;0;1
10148;1;0;2
10149;1;0;1
10150;1;0;4
10151;1;0;1
10152;1;0;1
10153;1;0;19
10154;1;0;2
10155;1;0;1
10156;1;0;1
10157;1;0;1
10158;1;0;1
10159;1;0;2
10160;1;0;1
10161;1;0;3
10162;0;0;1
10163;1;0;1
10164;1;0;1
10165;1;0;1
10166;1;0;1
10167;1;0;2
10168;1;0;2
10169;1;0;2
10170;1;0;8
10171;1;0;1
10172;1;0;1
10173;0;0;1
10174;1;0;1
10175;1;0;19
10176;1;0;1
10177;1;0;1
10178;1;0;14
10179;1;0;1
10180;1;0;2
10181;1;0;11
10182;1;0;1
10183;1;0;2
10184;1;0;3
10185;0;0;1
10186;1;0;1
10187;1;0;1
10188;1;0;1
10189;1;0;1
10190;1;0;1
10191;1;0;1
10192;1;0;1
10193;1;0;6
10194;1;0;4
10195;1;0;2
10196;0;0;2
10197;1;0;1
10198;1;0;1
10199;1;0;1
10200;1;0;1
10201;1;0;1
10202;1;0;5
10203;1;0;1
10204;1;0;14
10205;1;0;1
10206;1;1;80
10207;1;0;1
10208;1;0;1
10209;1;0;1
10210;1;0;2
10211;1;0;1
10212;1;0;1
10213;1;0;1
10214;1;0;1
10215;1;0;1
10216;1;0;1
10217;0;0;3
10218;1;0;12
10219;1;0;2
10220;0;0;1
10221;1;0;3
10222;1;0;1
10223;1;0;4
10224;1;0;1
10225;1;0;1
10226;1;0;1
10227;1;0;2
10228;1;0;1
10229;1;0;1
10230;0;0;2
10231;1;0;2
10232;1;0;6
10233;0;0;1
10234;1;0;2
10235;1;0;4
10236;1;0;1
10237;1;0;1
10238;0;0;1
10239;1;0;3
10240;1;0;1
10241;1;0;1
10242;1;0;17
10243;1;0;3
10244;1;0;1
10245;1;0;1
10246;1;0;1
10247;1;0;1
10248;1;0;1
10249;1;0;2
10250;1;0;1
10251;1;0;1
10252;1;0;18
10253;1;0;1
10254;1;0;1
10255;0;0;1
10256;1;0;1
10257;1;0;3
10258;1;0;1
10259;1;0;1
10260;1;0;1
10261;1;0;1
10262;1;0;1
10263;1;0;1
10264;1;0;1
10265;1;0;1
10266;1;0;4
10267;0;0;1
10268;1;0;1
10269;1;0;1
10270;1;0;1
10271;1;0;2
10272;1;0;1
10273;1;0;1
10274;0;0;1
10275;1;0;1
10276;1;0;1
10277;0;0;1
10278;1;0;1
10279;1;0;1
10280;1;0;2
10281;0;0;1
10282;1;0;1
10283;1;0;1
10284;1;0;1
10285;1;0;10
10286;1;0;1
10287;1;0;1
10288;1;0;1
10289;1;0;1
10290;1;0;3
10291;1;0;1
10292;1;0;1
10293;1;0;11
10294;1;0;1
10295;1;0;1
10296;1;0;1
10297;1;0;1
10298;1;0;1
10299;1;0;1
10300;1;0;1
10301;0;0;1
10302;1;0;2
10303;1;0;2
10304;1;1;1
10305;1;0;1
10306;1;0;1
10307;1;0;1
10308;1;0;2
10309;1;0;1
10310;1;0;1
10311;1;0;1
10312;1;0;1
10313;1;0;2
10314;1;0;3
10315;1;0;1
10316;1;0;1
10317;1;0;1
10318;1;0;4
10319;1;0;1
10320;1;0;2
10321;1;0;34
10322;1;0;1
10323;1;0;1
10324;1;0;1
10325;1;0;4
10326;1;0;1
10327;0;0;1
10328;1;0;2
10329;1;0;1
10330;1;0;5
10331;1;0;1
10332;1;0;1
10333;0;0;3
10334;1;0;2
10335;1;0;1
10336;1;0;2
10337;1;0;5
10338;1;1;31
10339;1;0;6
10340;1;0;1
10341;1;0;2
10342;1;0;1
10343;1;0;1
10344;1;0;2
10345;1;0;10
10346;1;0;1
10347;1;0;2
10348;1;0;1
10349;1;0;1
10350;1;0;1
10351;1;0;1
10352;1;0;1
10353;1;0;1
10354;1;0;1
10355;0;0;6
10356;0;0;1
10357;1;0;1
10358;1;0;1
10359;1;0;1
10360;1;0;1
10361;0;0;3
10362;1;0;1
10363;1;0;7
10364;1;0;1
10365;1;0;13
10366;1;0;1
10367;1;0;1
10368;1;0;5
10369;1;0;1
10370;1;0;1
10371;1;0;1
10372;1;0;4
10373;1;0;1
10374;1;0;1
10375;1;0;1
10376;1;0;1
10377;1;0;1
10378;1;0;1
10379;1;0;1
10380;1;0;1
10381;1;0;1
10382;1;0;1
10383;1;0;1
10384;1;0;1
10385;1;0;1
10386;1;0;1
10387;1;0;2
10388;1;0;1
10389;1;0;1
10390;0;0;1
10391;1;0;2
10392;1;0;1
10393;1;0;1
10394;1;0;1
10395;1;0;2
10396;1;0;1
10397;1;0;1
10398;1;0;1
10399;1;1;1
10400;1;0;2
10401;1;0;1
10402;1;0;1
10403;1;0;1
10404;1;0;5
10405;1;0;3
10406;1;0;1
10407;1;0;1
10408;1;0;4
10409;1;0;1
10410;1;0;1
10411;1;1;2
10412;0;0;1
10413;1;0;1
10414;1;0;1
10415;0;0;1
10416;1;0;1
10417;0;0;1
10418;1;0;1
10419;1;0;1
10420;1;0;1
10421;1;0;5
10422;1;0;3
10423;1;0;1
10424;0;0;1
10425;1;0;1
10426;1;0;1
10427;1;0;1
10428;1;0;2
10429;1;0;1
10430;1;0;2
10431;1;0;1
10432;1;0;1
10433;1;0;8
10434;1;0;1
10435;1;0;1
10436;1;0;1
10437;1;0;1
10438;1;0;4
10439;1;0;3
10440;1;0;2
10441;1;0;1
10442;1;0;1
10443;1;0;2
10444;1;0;1
10445;1;0;2
10446;0;0;1
10447;0;0;1
10448;1;0;1
10449;1;0;1
10450;1;0;1
10451;1;0;3
10452;1;0;40
10453;1;0;1
10454;1;0;1
10455;1;0;4
10456;1;0;1
10457;1;0;34
10458;1;0;1
10459;1;0;1
10460;1;0;4
10461;1;0;2
10462;1;0;2
10463;1;0;1
10464;1;0;1
10465;1;0;1
10466;1;0;4
10467;1;0;1
10468;1;1;1
10469;1;1;1
10470;1;0;1
10471;1;0;1
10472;1;0;1
10473;1;0;6
10474;1;1;1
10475;1;0;1
10476;0;0;1
10477;1;0;1
10478;1;0;2
10479;1;0;6
10480;1;0;1
10481;1;0;2
10482;1;0;1
10483;1;0;6
10484;1;0;1
10485;1;0;1
10486;1;0;1
10487;1;0;4
10488;1;0;1
10489;1;0;3
10490;1;1;20
10491;1;0;1
10492;1;1;1
10493;0;0;1
10494;1;0;1
10495;1;0;1
10496;1;0;3
10497;0;0;2
10498;1;1;13
10499;1;0;2
10500;1;0;1
10501;1;0;1
10502;1;0;1
10503;0;0;1
10504;1;0;1
10505;1;0;1
10506;1;0;17
10507;1;0;1
10508;1;0;1
10509;1;0;1
10510;1;0;1
10511;1;0;1
10512;1;0;1
10513;1;0;1
10514;1;0;1
10515;0;0;1
10516;1;0;17
10517;1;0;1
10518;1;0;1
10519;1;0;1
10520;1;0;1
10521;0;0;1
10522;1;0;4
10523;1;0;6
10524;1;0;5
10525;1;0;1
10526;1;0;3
10527;1;0;1
10528;1;0;1
10529;1;0;3
10530;1;0;1
10531;0;0;1
10532;1;0;1
10533;1;0;1
10534;1;0;1
10535;1;0;1
10536;1;0;1
10537;1;0;1
10538;1;0;4
10539;1;0;2
10540;1;0;1
10541;1;0;2
10542;0;0;1
10543;1;0;1
10544;1;0;12
10545;1;1;1
10546;1;0;1
10547;1;0;1
10548;1;0;1
10549;1;0;1
10550;1;0;1
10551;1;0;2
10552;1;0;2
10553;1;0;7
10554;1;0;1
10555;1;0;4
10556;1;0;3
10557;1;0;1
10558;1;0;1
10559;1;0;1
10560;1;0;2
10561;1;0;2
10562;1;0;1
10563;1;0;1
10564;1;0;3
10565;1;0;1
10566;0;0;2
10567;1;0;3
10568;1;0;9
10569;0;0;1
10570;1;0;8
10571;1;0;1
10572;1;1;1
10573;0;0;1
10574;0;0;8
10575;1;0;1
10576;0;0;1
10577;1;0;2
10578;1;0;1
10579;1;0;1
10580;1;0;1
10581;1;0;1
10582;1;0;1
10583;1;0;2
10584;0;0;31
10585;1;0;3
10586;1;0;1
10587;1;0;1
10588;1;0;1
10589;1;0;2
10590;1;0;2
10591;1;0;1
10592;1;0;1
10593;1;0;1
10594;1;0;4
10595;1;1;17
10596;0;0;1
10597;1;0;1
10598;1;0;1
10599;1;0;1
10600;1;0;1
10601;1;0;2
10602;1;0;12
10603;1;0;2
10604;1;0;16
10605;1;0;2
10606;1;0;6
10607;0;0;1
10608;1;0;1
10609;1;0;1
10610;1;0;1
10611;1;0;1
10612;1;0;4
10613;1;0;1
10614;1;0;1
10615;1;0;4
10616;1;0;1
10617;1;0;1
10618;1;0;5
10619;1;0;1
10620;1;0;4
10621;1;0;1
10622;1;0;1
10623;1;0;1
10624;1;0;1
10625;1;0;1
10626;1;0;1
10627;1;0;2
10628;1;0;1
10629;1;0;9
10630;1;0;1
10631;1;0;3
10632;1;0;2
10633;1;0;1
10634;1;1;1
10635;1;0;1
10636;1;0;23
10637;1;0;1
10638;1;0;6
10639;0;0;2
10640;1;1;72
10641;1;0;1
10642;1;0;1
10643;1;0;1
10644;1;0;2
10645;1;0;1
10646;1;1;75
10647;1;0;32
10648;1;0;1
10649;1;0;1
10650;1;0;1
10651;0;0;1
10652;1;0;2
10653;1;0;2
10654;1;0;1
10655;1;0;1
10656;1;0;1
10657;1;0;4
10658;1;0;1
10659;1;0;1
10660;1;0;3
10661;1;0;1
10662;1;0;1
10663;1;0;1
10664;1;0;1
10665;1;0;5
10666;1;0;1
10667;1;0;1
10668;1;0;3
10669;1;0;1
10670;1;0;1
10671;1;0;1
10672;1;0;1
10673;1;0;12
10674;0;0;1
10675;0;0;2
10676;1;0;2
10677;0;0;2
10678;1;0;1
10679;1;1;1
10680;1;0;1
10681;1;0;2
10682;1;0;1
10683;1;0;1
10684;1;0;1
10685;1;0;1
10686;1;0;1
10687;1;0;1
10688;1;1;1
10689;1;0;2
10690;1;0;3
10691;1;0;2
10692;1;0;1
10693;1;0;1
10694;1;0;1
10695;1;0;1
10696;1;0;1
10697;1;0;1
10698;1;0;1
10699;1;0;1
10700;1;0;1
10701;1;0;1
10702;0;0;1
10703;1;0;2
10704;0;0;1
10705;0;0;46
10706;1;0;1
10707;1;0;13
10708;1;0;1
10709;1;0;2
10710;1;0;1
10711;1;0;1
10712;1;0;1
10713;1;0;1
10714;1;0;1
10715;1;0;3
10716;0;0;1
10717;1;0;2
10718;1;0;1
10719;1;0;24
10720;1;0;1
10721;1;0;1
10722;1;0;1
10723;1;0;1
10724;1;0;2
10725;1;0;7
10726;0;0;2
10727;1;0;1
10728;1;0;7
10729;0;0;2
10730;1;0;1
10731;1;0;1
10732;1;0;1
10733;1;0;1
10734;1;0;1
10735;1;0;1
10736;0;0;3
10737;1;0;1
10738;1;0;1
10739;1;1;5
10740;0;0;1
10741;1;0;1
10742;0;0;1
10743;1;0;1
10744;1;0;1
10745;1;0;2
10746;0;0;9
10747;0;0;1
10748;1;0;1
10749;1;0;1
10750;1;0;1
10751;0;0;1
10752;1;0;1
10753;1;0;1
10754;1;0;1
10755;1;0;1
10756;1;0;1
10757;1;0;1
10758;1;0;1
10759;1;0;1
10760;1;0;1
10761;1;0;1
10762;1;0;1
10763;1;0;1
10764;0;0;4
10765;1;0;1
10766;1;0;1
10767;1;0;5
10768;1;0;3
10769;1;0;1
10770;1;0;2
10771;1;0;2
10772;1;0;1
10773;1;0;1
10774;1;0;2
10775;1;0;1
10776;1;0;1
10777;1;0;11
10778;1;0;1
10779;1;0;1
10780;1;0;6
10781;1;0;1
10782;1;0;1
10783;1;0;1
10784;1;0;1
10785;1;0;1
10786;1;0;1
10787;1;0;1
10788;1;0;3
10789;1;0;1
10790;1;0;1
10791;1;0;1
10792;1;1;3
10793;1;0;14
10794;1;0;1
10795;1;0;2
10796;1;0;5
10797;1;0;1
10798;1;0;1
10799;1;0;2
10800;0;0;9
10801;1;0;1
10802;0;0;1
10803;1;0;1
10804;1;1;1
10805;0;0;1
10806;1;0;1
10807;1;0;1
10808;0;0;2
10809;1;0;5
10810;1;0;1
10811;1;0;1
10812;1;0;1
10813;1;0;1
10814;1;0;3
10815;0;0;2
10816;1;0;1
10817;1;0;1
10818;1;0;1
10819;1;0;1
10820;1;0;1
10821;1;0;3
10822;0;0;1
10823;1;0;1
10824;1;0;2
10825;1;0;1
10826;1;0;1
10827;1;0;1
10828;1;0;2
10829;0;0;1
10830;1;0;1
10831;1;0;1
10832;1;0;2
10833;1;0;1
10834;1;0;2
10835;1;0;1
10836;1;0;3
10837;1;0;6
10838;1;0;1
10839;1;0;1
10840;1;0;1
10841;1;0;1
10842;1;0;1
10843;1;0;10
10844;1;0;8
10845;1;0;1
10846;1;0;1
10847;1;0;1
10848;1;0;1
10849;1;0;1
10850;1;0;1
10851;1;0;8
10852;1;0;6
10853;1;0;1
10854;1;0;4
10855;1;0;10
10856;1;0;2
10857;1;0;1
10858;1;0;1
10859;1;0;3
10860;1;0;1
10861;1;1;1
10862;0;0;2
10863;1;0;1
10864;1;0;1
10865;1;0;1
10866;1;0;1
10867;1;0;1
10868;1;0;2
10869;1;0;1
10870;1;0;1
10871;1;0;1
10872;1;0;1
10873;1;0;1
10874;1;0;1
10875;1;0;1
10876;1;0;1
10877;1;0;6
10878;1;0;1
10879;1;0;1
10880;1;0;1
10881;1;0;5
10882;1;0;1
10883;0;0;3
10884;1;0;6
10885;1;0;1
10886;1;0;2
10887;1;0;3
10888;1;0;1
10889;1;0;1
10890;1;0;1
10891;1;0;1
10892;1;0;1
10893;1;0;3
10894;1;0;1
10895;1;0;1
10896;1;0;1
10897;1;0;1
10898;1;0;1
10899;1;0;1
10900;1;0;1
10901;1;0;1
10902;1;0;1
10903;1;0;1
10904;1;0;1
10905;1;0;3
10906;1;0;1
10907;1;0;2
10908;1;0;1
10909;1;0;1
10910;0;1;3
10911;1;0;1
10912;1;0;1
10913;1;0;1
10914;1;0;1
10915;1;0;2
10916;1;0;7
10917;1;0;2
10918;1;0;1
10919;1;0;1
10920;1;0;2
10921;1;0;1
10922;0;0;14
10923;1;0;1
10924;1;0;4
10925;1;0;1
10926;1;0;1
10927;1;0;2
10928;1;0;1
10929;1;0;1
10930;1;0;1
10931;1;0;1
10932;1;0;2
10933;0;0;1
10934;1;0;1
10935;1;0;1
10936;1;0;1
10937;1;0;1
10938;1;0;3
10939;1;0;1
10940;1;0;1
10941;1;0;3
10942;1;0;3
10943;0;0;1
10944;1;0;7
10945;1;0;1
10946;1;0;17
10947;1;0;5
10948;1;0;2
10949;1;0;1
10950;1;0;22
10951;1;0;1
10952;1;0;1
10953;1;0;1
10954;1;0;1
10955;1;0;1
10956;1;0;1
10957;1;0;1
10958;1;0;5
10959;1;0;1
10960;1;0;1
10961;1;0;1
10962;1;0;3
10963;1;0;1
10964;1;0;5
10965;1;0;1
10966;1;0;1
10967;1;0;1
10968;1;0;1
10969;1;0;2
10970;1;0;1
10971;1;0;1
10972;1;0;1
10973;1;0;1
10974;1;0;1
10975;1;0;4
10976;0;0;3
10977;0;0;1
10978;1;0;1
10979;1;0;1
10980;1;0;1
10981;1;0;2
10982;0;0;1
10983;1;0;2
10984;1;0;1
10985;1;0;1
10986;1;0;1
10987;1;0;1
10988;0;0;1
10989;1;0;1
10990;1;0;1
10991;1;0;1
10992;1;0;1
10993;1;0;2
10994;1;0;1
10995;1;0;1
10996;1;1;1
10997;1;0;2
10998;1;0;1
10999;1;0;1
11000;1;0;1
11001;1;0;1
11002;1;0;1
11003;1;0;1
11004;1;0;1
11005;1;0;1
11006;1;0;1
11007;1;0;14
11008;1;0;1
11009;1;0;1
11010;1;0;1
11011;1;0;2
11012;1;0;1
11013;1;0;2
11014;1;0;1
11015;1;0;1
11016;1;0;3
11017;1;0;1
11018;0;0;1
11019;1;0;2
11020;1;0;1
11021;1;0;43
11022;1;0;2
11023;1;0;1
11024;1;0;2
11025;1;0;1
11026;1;0;1
11027;0;0;1
11028;0;0;2
11029;1;0;1
11030;1;0;1
11031;1;0;5
11032;1;0;3
11033;1;0;5
11034;1;0;3
11035;1;0;3
11036;1;0;1
11037;1;0;1
11038;1;0;2
11039;1;0;1
11040;0;0;2
11041;0;0;2
11042;1;0;3
11043;1;0;1
11044;1;0;1
11045;1;0;1
11046;1;0;6
11047;1;0;1
11048;1;0;1
11049;1;0;3
11050;1;0;5
11051;1;0;2
11052;1;0;9
11053;1;0;1
11054;1;0;2
11055;1;0;5
11056;1;0;1
11057;1;0;1
11058;1;0;1
11059;1;0;1
11060;1;0;1
11061;0;0;1
11062;1;0;1
11063;1;0;1
11064;1;0;1
11065;1;0;1
11066;0;0;1
11067;1;0;1
11068;1;0;1
11069;1;1;1
11070;1;0;2
11071;1;0;2
11072;1;0;4
11073;1;0;3
11074;1;0;1
11075;1;0;1
11076;1;0;1
11077;1;0;1
11078;1;0;1
11079;1;0;1
11080;1;0;1
11081;1;0;16
11082;1;0;1
11083;1;0;2
11084;1;0;1
11085;1;0;1
11086;1;0;1
11087;1;0;1
11088;1;0;5
11089;1;0;1
11090;1;0;1
11091;1;0;2
11092;1;0;2
11093;1;0;1
11094;0;0;4
11095;0;0;1
11096;1;0;1
11097;1;0;2
11098;1;0;1
11099;1;0;2
11100;1;0;1
11101;1;0;1
11102;1;0;1
11103;0;0;1
11104;1;0;1
11105;1;0;5
11106;1;0;1
11107;0;0;1
11108;1;0;2
11109;1;0;1
11110;1;0;1
11111;1;0;1
11112;1;0;1
11113;1;0;1
11114;1;0;1
11115;1;0;1
11116;1;0;2
11117;1;0;2
11118;1;0;1
11119;1;0;1
11120;1;0;1
11121;1;0;2
11122;1;1;1
11123;1;0;1
11124;1;1;8
11125;1;0;1
11126;1;0;1
11127;1;0;1
11128;1;0;1
11129;1;0;1
11130;1;0;1
11131;1;0;1
11132;1;0;1
11133;1;0;1
11134;1;0;6
11135;1;0;1
11136;1;0;1
11137;1;0;2
11138;0;0;1
11139;1;0;1
11140;1;0;2
11141;1;0;5
11142;1;0;1
11143;1;0;1
11144;1;0;1
11145;1;0;1
11146;1;0;1
11147;1;0;1
11148;1;0;2
11149;1;0;1
11150;1;1;13
11151;1;0;2
11152;0;0;3
11153;1;0;3
11154;1;0;1
11155;1;0;3
11156;1;0;1
11157;1;0;15
11158;1;0;2
11159;1;0;1
11160;1;0;6
11161;1;0;1
11162;1;0;1
11163;1;0;1
11164;1;0;60
11165;1;0;1
11166;1;0;1
11167;1;1;66
11168;1;0;1
11169;1;0;1
11170;1;0;1
11171;1;0;1
11172;0;0;1
11173;1;0;1
11174;1;0;1
11175;1;0;1
11176;1;0;1
11177;1;0;2
11178;1;0;1
11179;1;1;22
11180;1;0;1
11181;1;0;1
11182;1;0;1
11183;1;0;2
11184;1;1;2
11185;1;1;15
11186;1;0;1
11187;1;0;1
11188;1;0;1
11189;1;0;1
11190;1;0;3
11191;1;0;1
11192;1;0;2
11193;1;0;1
11194;1;0;1
11195;1;0;1
11196;1;0;1
11197;1;0;1
11198;1;0;15
11199;1;0;2
11200;1;0;1
11201;1;0;1
11202;1;0;1
11203;1;0;1
11204;1;0;1
11205;1;0;2
11206;1;0;50
11207;1;0;1
11208;1;0;2
11209;1;0;1
11210;0;0;5
11211;1;0;5
11212;1;0;3
11213;1;0;1
11214;0;0;2
11215;0;0;1
11216;1;0;1
11217;1;0;1
11218;1;0;1
11219;1;0;1
11220;1;0;1
11221;1;0;5
11222;0;0;1
11223;1;0;1
11224;1;0;1
11225;0;0;1
11226;1;0;1
11227;1;0;1
11228;1;0;1
11229;1;0;1
11230;1;0;1
11231;1;0;1
11232;1;1;1
11233;1;0;1
11234;1;0;2
11235;1;1;1
11236;1;0;1
11237;1;0;1
11238;1;0;2
11239;1;0;1
11240;1;0;1
11241;1;0;1
11242;1;0;1
11243;1;0;1
11244;1;0;1
11245;1;0;1
11246;1;0;1
11247;1;0;1
11248;1;0;1
11249;0;0;1
11250;1;0;1
11251;1;0;2
11252;1;0;1
11253;1;0;1
11254;1;0;2
11255;1;1;1
11256;0;0;1
11257;1;0;1
11258;1;0;1
11259;1;0;1
11260;1;0;1
11261;1;0;1
11262;1;0;1
11263;1;0;3
11264;1;0;1
11265;1;0;1
11266;1;0;1
11267;1;0;1
11268;1;0;1
11269;1;0;1
11270;1;0;1
11271;1;0;1
11272;1;0;1
